% # columns="iter, evals, sigma, 0, fitness, xbest" seed=113433, Tue Oct 18 13:13:26 2022, <python>{}</python>
1 6 2.0891791495802634 0 0.05933631584048271 -4.1616065223071494 -20.773824983099164
2 12 1.5676666194061484 0 0.030368942767381668 -3.253248069199405 -21.503360564033702
3 18 1.2587089847994373 0 0.038656752556562424 -2.8064458031706065 -21.859093945605366
4 24 1.1130728886669212 0 0.03153957054018974 -3.392633510851281 -21.088425638554085
5 30 0.8563649676056754 0 0.030694633722305298 -3.465130791933872 -21.386176342805406
6 36 0.7240370792953611 0 0.03246893361210823 -3.120874611023929 -21.229622044943685
7 42 0.676338872158559 0 0.030526353046298027 -3.2553770456428106 -21.690198133588986
8 48 0.5403322166010134 0 0.0302426815032959 -3.2670188540573086 -21.280378834860656
9 54 0.4299663620419935 0 0.03027433715760708 -3.380150952067587 -21.3358954484652
10 60 0.38664947670303135 0 0.0313761830329895 -3.3702344059653395 -21.250823803750972
11 66 0.3417172153384613 0 0.03042188286781311 -3.3488379829556973 -21.418712001806707
12 72 0.3138358121711925 0 0.03048626147210598 -3.3636825555152186 -21.47328814205693
13 78 0.22495202865369263 0 0.029934382066130638 -3.3700657559112654 -21.38212858048873
14 84 0.20183538227839581 0 0.029840517789125443 -3.347544983640035 -21.438256836290037
15 90 0.18613361288181676 0 0.02966327778995037 -3.292179147988228 -21.46720921891554
16 96 0.20477701778868754 0 0.02990563027560711 -3.336695516414377 -21.360585739130457
17 102 0.1540849460392253 0 0.03005152940750122 -3.3439259871740052 -21.422280788471564
18 108 0.1379619104114216 0 0.03003593161702156 -3.3101454215293957 -21.497218250078724
19 114 0.12433262213436276 0 0.030141359195113182 -3.335847798120834 -21.496584912433033
20 120 0.11318523494984022 0 0.029764337465167046 -3.339133133928614 -21.445643828407153
21 126 0.13146370810951744 0 0.029971826821565628 -3.3389157794305677 -21.506314523514067
22 132 0.10138559919013836 0 0.029680419713258743 -3.3321313147870484 -21.52371385172365
23 138 0.07650525719919689 0 0.029724134132266045 -3.3336907880200197 -21.45692245691643
24 144 0.08396960541853504 0 0.03002738393843174 -3.32069384189712 -21.45875661170141
25 150 0.11176178780974891 0 0.029823267832398415 -3.314615448714903 -21.43368964855099
26 156 0.10649291103251948 0 0.02990199439227581 -3.3191531328940966 -21.4778856639276
27 162 0.10001276481669638 0 0.02948271669447422 -3.3014360041332025 -21.46490675919462
28 168 0.09590506740858815 0 0.030220061540603638 -3.321173466882633 -21.49366946609384
29 174 0.09306873565121423 0 0.02972317300736904 -3.329028844998399 -21.496906904818392
30 180 0.08794448511704786 0 0.029934203252196312 -3.3086100200787256 -21.46817508638647
31 186 0.09384831469315029 0 0.02970159612596035 -3.2921950441400027 -21.46566694026187
32 192 0.10017671655710601 0 0.029976045712828636 -3.3128770636184868 -21.4666002489986
33 198 0.08363740152329802 0 0.03032287396490574 -3.3096073709859914 -21.475296928904726
34 204 0.0708300837804192 0 0.029864341020584106 -3.3016428197752545 -21.4822261798678
